date,weekday,scenario_name,ad_spend_multiplier,baseline_revenue,scenario_revenue,uplift,uplift_pct,future_baseline_ad_spend,future_scenario_ad_spend,extra_ad_cost,incremental_profit_proxy,roi_proxy,lower_85,upper_85,interval_width,interval_width_pct,effective_max_interval_width_pct,growth_score,efficiency_score,balanced_score,primary_reason,secondary_reason,recommend_flag
2024-12-08,Sunday,light_push,1.25,159484.71327380132,160409.3981925427,924.6849187413754,0.5797953294457057,29392.13,36740.1625,7348.0324999999975,189.88166874137562,0.02584115798907744,137927.72490719883,181041.7016404038,43113.97673320497,0.27033297328746136,0.42000000000000004,0.17269662824440624,0.43984361735202804,0.44961017694703215,Balanced candidate,Moderate spend efficiency,True
2024-12-09,Monday,light_push,1.25,160848.1297274844,161780.71962157937,932.5898940949701,0.5797952986304551,29392.13,36740.1625,7348.0324999999975,197.78664409497026,0.026916952816277054,139291.1413608819,182405.11809408688,43113.97673320497,0.2680415172140979,0.42000000000000004,0.2270659481506876,0.4919698566283142,0.4787859970191086,High efficiency candidate,Moderate spend efficiency,True
2024-12-10,Tuesday,light_push,1.25,158657.47882928094,159577.36751142275,919.8886821418128,0.5797953484005843,29392.13,36740.1625,7348.0324999999975,185.08543214181293,0.025188434066100416,137100.49046267846,180214.46719588342,43113.97673320497,0.2717424797831093,0.42000000000000004,0.13929533594182647,0.40780328371541624,0.4317014213949093,Balanced candidate,Moderate spend efficiency,True
2024-12-12,Thursday,light_push,1.25,162401.98920516676,163343.5882474504,941.599042283633,0.5797952641417994,29392.13,36740.1625,7348.0324999999975,206.7957922836332,0.02814301546483814,140845.00083856427,183958.97757176924,43113.97673320497,0.26547690052452455,0.42000000000000004,0.28801925976868237,0.5503667722291761,0.5115319396729655,High efficiency candidate,Moderate spend efficiency,True
2024-12-13,Friday,light_push,1.25,162122.67207461738,163062.65165937808,939.979584760702,0.5797952702926547,29392.13,36740.1625,7348.0324999999975,205.17633476070216,0.027922622111524714,140565.6837080149,183679.66044121986,43113.97673320497,0.2659342840917503,0.42000000000000004,0.2771405318767008,0.5399475744532233,0.505684655513472,High efficiency candidate,Moderate spend efficiency,True
2024-12-14,Saturday,light_push,1.25,161487.22358374004,162954.76369227088,1467.5401085308404,0.9087654589403724,29392.13,36740.1625,7348.0324999999975,732.7368585308405,0.09971878302536642,139930.23521713755,183044.21195034252,43113.97673320497,0.26698072935069067,0.42000000000000004,0.7025557331990717,0.7025557331990717,0.8512778665995359,Balanced candidate,Moderate spend efficiency,True
2024-12-19,Thursday,light_push,1.25,161864.2104631072,162802.69150891207,938.4810458048596,0.57979527600313,29392.13,36740.1625,7348.0324999999975,203.67779580485978,0.027718684668972253,140307.22209650473,183421.1988297097,43113.97673320497,0.26635892276527484,0.42000000000000004,0.2670437912768711,0.530276052644247,0.5002588228089226,High efficiency candidate,Moderate spend efficiency,True
2024-12-21,Saturday,light_push,1.25,162141.07208735554,163081.1583538618,940.0862665062596,0.5797952698868158,29392.13,36740.1625,7348.0324999999975,205.28301650625974,0.027937140521120424,140584.08372075306,183698.06045395802,43113.97673320497,0.2659041054691976,0.42000000000000004,0.2778582121990269,0.5406349832347048,0.5060703674139728,High efficiency candidate,Moderate spend efficiency,True
2024-12-23,Monday,light_push,1.25,162635.4054020534,163578.35777205913,942.952370005718,0.5797952590179434,29392.13,36740.1625,7348.0324999999975,208.14912000571815,0.028327190986936736,141078.41703545093,184192.3937686559,43113.97673320497,0.26509588503574766,0.42000000000000004,0.29708430434541433,0.5590478025015028,0.5164053475514225,High efficiency candidate,Moderate spend efficiency,True
2024-12-24,Tuesday,light_push,1.25,159663.5279206002,160185.74556972992,522.2176491297141,0.32707385082296947,29392.13,36740.1625,7348.0324999999975,-212.5856008702857,-0.028930955445595236,138106.53955399772,181220.51628720268,43113.97673320497,0.27003021475665573,0.42000000000000004,-0.16312225982622974,0.30511950168084234,0.18032448054131833,High efficiency candidate,Year-end seasonal opportunity,True
2024-12-25,Wednesday,light_push,1.25,164271.0626796177,165223.4984546617,952.4357750439958,0.579795223521234,29392.13,36740.1625,7348.0324999999975,217.632525043996,0.029617795654006168,142714.0743130152,185828.05104622018,43113.97673320497,0.2624563086761746,0.42000000000000004,0.35995306490844003,0.6192255937450907,0.5502284737883985,High efficiency candidate,Moderate spend efficiency,True
2024-12-28,Saturday,light_push,1.25,162991.44380732463,163936.4604584317,945.0166511070856,0.5797952512306157,29392.13,36740.1625,7348.0324999999975,210.21340110708582,0.02860812075982052,141434.45544072214,184548.4321739271,43113.97673320497,0.2645168097545712,0.42000000000000004,0.3108662863657329,0.5722440332130575,0.5238163040288297,High efficiency candidate,Moderate spend efficiency,True
2024-12-31,Tuesday,light_push,1.25,159527.610516713,160452.54415010574,924.9336333927349,0.5797953284681299,29392.13,36740.1625,7348.0324999999975,190.1303833927351,0.025875005777769106,137970.62215011052,181084.59888331548,43113.97673320497,0.2702602802960438,0.42000000000000004,0.1744201062839087,0.4414965212315781,0.4505345639413348,Balanced candidate,Moderate spend efficiency,True
2025-01-03,Friday,light_push,1.25,160599.81734446387,161530.96754398683,931.1501995229628,0.5797953042037262,29392.13,36740.1625,7348.0324999999975,196.34694952296297,0.026721023556028508,139042.82897786138,182156.80571106635,43113.97673320497,0.2684559512339394,0.27,0.21722633800128122,0.4825387678175607,0.47350355167204516,High efficiency candidate,Moderate spend efficiency,True
2025-01-04,Saturday,light_push,1.25,160312.74442019092,161242.2301947431,929.4857745521876,0.5797953106684646,29392.13,36740.1625,7348.0324999999975,194.68252455218783,0.026494510544446816,138755.75605358844,181869.7327867934,43113.97673320497,0.2689366768009424,0.27,0.20581634316339056,0.47160106281094794,0.46737930732638283,High efficiency candidate,Moderate spend efficiency,True
2024-12-08,Sunday,standard_push,1.5,159484.71327380132,160409.3981925427,924.6849187413754,0.5797953294457057,29392.13,44088.195,14696.064999999999,-544.9215812586244,-0.03707942100546129,137927.72490719883,181041.7016404038,43113.97673320497,0.27033297328746136,0.42000000000000004,0.17269662824440624,0.25104365346056046,0.34286070537611507,Balanced candidate,Year-end seasonal opportunity,True
2024-12-09,Monday,standard_push,1.5,160848.1297274844,161780.71962157937,932.5898940949701,0.5797952986304551,29392.13,44088.195,14696.064999999999,-537.0166059050298,-0.03654152359186148,139291.1413608819,182405.11809408688,43113.97673320497,0.2680415172140979,0.42000000000000004,0.2270659481506876,0.3021678160651757,0.3714639102072368,Balanced candidate,Year-end seasonal opportunity,True
2024-12-10,Tuesday,standard_push,1.5,158657.47882928094,159577.36751142275,919.8886821418128,0.5797953484005843,29392.13,44088.195,14696.064999999999,-549.7178178581871,-0.037405782966949803,137100.49046267846,180214.46719588342,43113.97673320497,0.2717424797831093,0.42000000000000004,0.13929533594182647,0.21961131625572144,0.3252993763564339,Balanced candidate,Year-end seasonal opportunity,True
2024-12-12,Thursday,standard_push,1.5,162401.98920516676,163343.5882474504,941.599042283633,0.5797952641417994,29392.13,44088.195,14696.064999999999,-528.0074577163668,-0.03592849226758094,140845.00083856427,183958.97757176924,43113.97673320497,0.26547690052452455,0.42000000000000004,0.28801925976868237,0.3594226841797816,0.40355725429751876,Balanced candidate,Year-end seasonal opportunity,True
2024-12-13,Friday,standard_push,1.5,162122.67207461738,163062.65165937808,939.979584760702,0.5797952702926547,29392.13,44088.195,14696.064999999999,-529.6269152392979,-0.03603868894423765,140565.6837080149,183679.66044121986,43113.97673320497,0.2659342840917503,0.42000000000000004,0.2771405318767008,0.3492087774429406,0.39782727930323203,Balanced candidate,Year-end seasonal opportunity,True
2024-12-14,Saturday,standard_push,1.5,161487.22358374004,162954.76369227088,1467.5401085308404,0.9087654589403724,29392.13,44088.195,14696.064999999999,-2.0663914691594982,-0.00014060848731680886,139930.23521713755,183044.21195034252,43113.97673320497,0.26698072935069067,0.42000000000000004,0.7025557331990717,0.4449405614858341,0.7052054191304645,Balanced candidate,Strong Saturday pattern,True
2024-12-19,Thursday,standard_push,1.5,161864.2104631072,162802.69150891207,938.4810458048596,0.57979527600313,29392.13,44088.195,14696.064999999999,-531.1254541951403,-0.03614065766551389,140307.22209650473,183421.1988297097,43113.97673320497,0.26635892276527484,0.42000000000000004,0.2670437912768711,0.33972721839312175,0.39250999674677256,Balanced candidate,Year-end seasonal opportunity,True
2024-12-21,Saturday,standard_push,1.5,162141.07208735554,163081.1583538618,940.0862665062596,0.5797952698868158,29392.13,44088.195,14696.064999999999,-529.5202334937403,-0.0360314297394398,140584.08372075306,183698.06045395802,43113.97673320497,0.2659041054691976,0.42000000000000004,0.2778582121990269,0.3498826626795994,0.39820526346383417,Balanced candidate,Strong Saturday pattern,True
2024-12-23,Monday,standard_push,1.5,162635.4054020534,163578.35777205913,942.952370005718,0.5797952590179434,29392.13,44088.195,14696.064999999999,-526.6541299942819,-0.035836404506531645,141078.41703545093,184192.3937686559,43113.97673320497,0.26509588503574766,0.42000000000000004,0.29708430434541433,0.3679321594403891,0.4083326307407077,Balanced candidate,Year-end seasonal opportunity,True
2024-12-24,Tuesday,standard_push,1.5,159663.5279206002,160185.74556972992,522.2176491297141,0.32707385082296947,29392.13,44088.195,14696.064999999999,-947.3888508702858,-0.06446547772279762,138106.53955399772,181220.51628720268,43113.97673320497,0.27003021475665573,0.42000000000000004,-0.16312225982622974,0.16733842702672014,0.10272865996317013,High efficiency candidate,Year-end seasonal opportunity,True
2024-12-25,Wednesday,standard_push,1.5,164271.0626796177,165223.4984546617,952.4357750439958,0.579795223521234,29392.13,44088.195,14696.064999999999,-517.170724956004,-0.03519110217299693,142714.0743130152,185828.05104622018,43113.97673320497,0.2624563086761746,0.42000000000000004,0.35995306490844003,0.42690778387993444,0.4414688045182308,Balanced candidate,Year-end seasonal opportunity,True
2024-12-28,Saturday,standard_push,1.5,162991.44380732463,163936.4604584317,945.0166511070856,0.5797952512306157,29392.13,44088.195,14696.064999999999,-524.5898488929142,-0.03569593962008975,141434.45544072214,184548.4321739271,43113.97673320497,0.2645168097545712,0.42000000000000004,0.3108662863657329,0.3808667109128666,0.4155940562243567,Balanced candidate,Strong Saturday pattern,True
2024-12-31,Tuesday,standard_push,1.5,159527.610516713,160452.54415010574,924.9336333927349,0.5797953284681299,29392.13,44088.195,14696.064999999999,-544.672866607265,-0.03706249711111546,137970.62215011052,181084.59888331548,43113.97673320497,0.2702602802960438,0.42000000000000004,0.1744201062839087,0.2526650289495866,0.3437670761472613,Balanced candidate,Year-end seasonal opportunity,True
2025-01-03,Friday,standard_push,1.5,160599.81734446387,161530.96754398683,931.1501995229628,0.5797953042037262,29392.13,44088.195,14696.064999999999,-538.4563004770371,-0.03663948822198576,139042.82897786138,182156.80571106635,43113.97673320497,0.2684559512339394,0.27,0.21722633800128122,0.29291923058686886,0.3662857524787142,Balanced candidate,,True
2025-01-04,Saturday,standard_push,1.5,160312.74442019092,161242.2301947431,929.4857745521876,0.5797953106684646,29392.13,44088.195,14696.064999999999,-540.1207254478122,-0.03675274472777661,138755.75605358844,181869.7327867934,43113.97673320497,0.2689366768009424,0.27,0.20581634316339056,0.2821925169319497,0.36028207461973405,Balanced candidate,Strong Saturday pattern,True
2024-12-08,Sunday,aggressive_push,2.0,159484.71327380132,160409.3981925427,924.6849187413754,0.5797953294457057,29392.13,58784.26,29392.13,-2014.5280812586248,-0.06853971050273065,137927.72490719883,181041.7016404038,43113.97673320497,0.27033297328746136,0.42000000000000004,0.17269662824440624,0.0492706848272359,0.2298343103197728,Balanced candidate,Year-end seasonal opportunity,True
2024-12-09,Monday,aggressive_push,2.0,160848.1297274844,161780.71962157937,932.5898940949701,0.5797952986304551,29392.13,58784.26,29392.13,-2006.6231059050301,-0.06827076179593075,139291.1413608819,182405.11809408688,43113.97673320497,0.2680415172140979,0.42000000000000004,0.2270659481506876,0.09989380909601556,0.2581512075304171,Balanced candidate,Year-end seasonal opportunity,True
2024-12-10,Tuesday,aggressive_push,2.0,158657.47882928094,159577.36751142275,919.8886821418128,0.5797953484005843,29392.13,58784.26,29392.13,-2019.3243178581874,-0.06870289148347491,137100.49046267846,180214.46719588342,43113.97673320497,0.2717424797831093,0.42000000000000004,0.13929533594182647,0.01814234583828317,0.21244669456631235,Balanced candidate,Year-end seasonal opportunity,True
2024-12-12,Thursday,aggressive_push,2.0,162401.98920516676,163343.5882474504,941.599042283633,0.5797952641417994,29392.13,58784.26,29392.13,-1997.6139577163672,-0.06796424613379047,140845.00083856427,183958.97757176924,43113.97673320497,0.26547690052452455,0.42000000000000004,0.28801925976868237,0.15657765346749364,0.2899182523389117,Balanced candidate,Year-end seasonal opportunity,True
2024-12-13,Friday,aggressive_push,2.0,162122.67207461738,163062.65165937808,939.979584760702,0.5797952702926547,29392.13,58784.26,29392.13,-1999.2334152392982,-0.06801934447211884,140565.6837080149,183679.66044121986,43113.97673320497,0.2659342840917503,0.42000000000000004,0.2771405318767008,0.14646639225020835,0.2842469319272283,Balanced candidate,Year-end seasonal opportunity,True
2024-12-14,Saturday,aggressive_push,2.0,161487.22358374004,162954.76369227088,1467.5401085308404,0.9087654589403724,29392.13,58784.26,29392.13,-1471.6728914691598,-0.050070304243658416,139930.23521713755,183044.21195034252,43113.97673320497,0.26698072935069067,0.42000000000000004,0.7025557331990717,0.20875998894162456,0.5725175361250451,High growth candidate,Strong Saturday pattern,True
2024-12-19,Thursday,aggressive_push,2.0,161864.2104631072,162802.69150891207,938.4810458048596,0.57979527600313,29392.13,58784.26,29392.13,-2000.7319541951406,-0.06807032883275695,140307.22209650473,183421.1988297097,43113.97673320497,0.26635892276527484,0.42000000000000004,0.2670437912768711,0.13707981457996826,0.2789839244448137,Balanced candidate,Year-end seasonal opportunity,True
2024-12-21,Saturday,aggressive_push,2.0,162141.07208735554,163081.1583538618,940.0862665062596,0.5797952698868158,29392.13,58784.26,29392.13,-1999.1267334937406,-0.06801571486971991,140584.08372075306,183698.06045395802,43113.97673320497,0.2659041054691976,0.42000000000000004,0.2778582121990269,0.14713351571445588,0.2846210522178811,Balanced candidate,Strong Saturday pattern,True
2024-12-23,Monday,aggressive_push,2.0,162635.4054020534,163578.35777205913,942.952370005718,0.5797952590179434,29392.13,58784.26,29392.13,-1996.2606299942822,-0.06791820225326582,141078.41703545093,184192.3937686559,43113.97673320497,0.26509588503574766,0.42000000000000004,0.29708430434541433,0.16500135122224135,0.2946446130644665,High growth candidate,Year-end seasonal opportunity,True
2024-12-24,Tuesday,aggressive_push,2.0,159663.5279206002,160185.74556972992,522.2176491297141,0.32707385082296947,29392.13,58784.26,29392.13,-2416.995350870286,-0.08223273886139881,138106.53955399772,181220.51628720268,43113.97673320497,0.27003021475665573,0.42000000000000004,-0.16312225982622974,-0.008925096987931758,0.004279090403212213,Balanced candidate,Year-end seasonal opportunity,True
2024-12-25,Wednesday,aggressive_push,2.0,164271.0626796177,165223.4984546617,952.4357750439958,0.579795223521234,29392.13,58784.26,29392.13,-1986.7772249560044,-0.06759555108649846,142714.0743130152,185828.05104622018,43113.97673320497,0.2624563086761746,0.42000000000000004,0.35995306490844003,0.22337589225976542,0.3274373106122631,High growth candidate,Year-end seasonal opportunity,True
2024-12-28,Saturday,aggressive_push,2.0,162991.44380732463,163936.4604584317,945.0166511070856,0.5797952512306157,29392.13,58784.26,29392.13,-1994.1963488929146,-0.06784796981004489,141434.45544072214,184548.4321739271,43113.97673320497,0.2645168097545712,0.42000000000000004,0.3108662863657329,0.17780506307518035,0.3018312730512363,High growth candidate,Strong Saturday pattern,True
2024-12-31,Tuesday,aggressive_push,2.0,159527.610516713,160452.54415010574,924.9336333927349,0.5797953284681299,29392.13,58784.26,29392.13,-2014.2793666072653,-0.06853124855555774,137970.62215011052,181084.59888331548,43113.97673320497,0.2702602802960438,0.42000000000000004,0.1744201062839087,0.050876296120999975,0.23073167297934066,Balanced candidate,Year-end seasonal opportunity,True
2025-01-03,Friday,aggressive_push,2.0,160599.81734446387,161530.96754398683,931.1501995229628,0.5797953042037262,29392.13,58784.26,29392.13,-2008.0628004770374,-0.06831974411099288,139042.82897786138,182156.80571106635,43113.97673320497,0.2684559512339394,0.27,0.21722633800128122,0.09073647528393208,0.25302519361116493,Balanced candidate,,True
2025-01-04,Saturday,aggressive_push,2.0,160312.74442019092,161242.2301947431,929.4857745521876,0.5797953106684646,29392.13,58784.26,29392.13,-2009.7272254478125,-0.06837637236388831,138755.75605358844,181869.7327867934,43113.97673320497,0.2689366768009424,0.27,0.20581634316339056,0.08011525730485972,0.2470817989955258,Balanced candidate,Strong Saturday pattern,True
2024-12-08,Sunday,heavy_push,2.5,159484.71327380132,160409.3981925427,924.6849187413754,0.5797953294457057,29392.13,73480.325,44088.19499999999,-3484.134581258624,-0.0790264736684871,137927.72490719883,181041.7016404038,43113.97673320497,0.27033297328746136,0.42000000000000004,0.17269662824440624,-0.1134296262172863,0.1391351481713176,High growth candidate,Year-end seasonal opportunity,True
2024-12-09,Monday,heavy_push,2.5,160848.1297274844,161780.71962157937,932.5898940949701,0.5797952986304551,29392.13,73480.325,44088.19499999999,-3476.2296059050295,-0.0788471745306205,139291.1413608819,182405.11809408688,43113.97673320497,0.2680415172140979,0.42000000000000004,0.2270659481506876,-0.06297351472711847,0.1673566095084694,High growth candidate,Year-end seasonal opportunity,True
2024-12-10,Tuesday,heavy_push,2.5,158657.47882928094,159577.36751142275,919.8886821418128,0.5797953484005843,29392.13,73480.325,44088.19499999999,-3488.930817858187,-0.07913526098898327,137100.49046267846,180214.46719588342,43113.97673320497,0.2717424797831093,0.42000000000000004,0.13929533594182647,-0.1444566324676102,0.12180543683993075,High growth candidate,Year-end seasonal opportunity,True
2024-12-12,Thursday,heavy_push,2.5,162401.98920516676,163343.5882474504,941.599042283633,0.5797952641417994,29392.13,73480.325,44088.19499999999,-3467.2204577163666,-0.07864283075586032,140845.00083856427,183958.97757176924,43113.97673320497,0.26547690052452455,0.42000000000000004,0.28801925976868237,-0.00648001160334967,0.19901488788970156,High growth candidate,Year-end seasonal opportunity,True
2024-12-13,Friday,heavy_push,2.5,162122.67207461738,163062.65165937808,939.979584760702,0.5797952702926547,29392.13,73480.325,44088.19499999999,-3468.8399152392976,-0.07867956298141256,140565.6837080149,183679.66044121986,43113.97673320497,0.2659342840917503,0.42000000000000004,0.2771405318767008,-0.016557057647449663,0.1933631190055526,High growth candidate,Year-end seasonal opportunity,True
2024-12-14,Saturday,heavy_push,2.5,161487.22358374004,162954.76369227088,1467.5401085308404,0.9087654589403724,29392.13,73480.325,44088.19499999999,-2941.2793914691592,-0.06671353616243894,139930.23521713755,183044.21195034252,43113.97673320497,0.26698072935069067,0.42000000000000004,0.7025557331990717,0.03459047659347403,0.4752645446602308,High growth candidate,Strong Saturday pattern,True
2024-12-19,Thursday,heavy_push,2.5,161864.2104631072,162802.69150891207,938.4810458048596,0.57979527600313,29392.13,73480.325,44088.19499999999,-3470.33845419514,-0.0787135525551713,140307.22209650473,183421.1988297097,43113.97673320497,0.26635892276527484,0.42000000000000004,0.2670437912768711,-0.025911974857830228,0.18811820321448633,High growth candidate,Year-end seasonal opportunity,True
2024-12-21,Saturday,heavy_push,2.5,162141.07208735554,163081.1583538618,940.0862665062596,0.5797952698868158,29392.13,73480.325,44088.19499999999,-3468.73323349374,-0.07867714324647994,140584.08372075306,183698.06045395802,43113.97673320497,0.2659041054691976,0.42000000000000004,0.2778582121990269,-0.015892188107339264,0.19373595133955554,High growth candidate,Strong Saturday pattern,True
2024-12-23,Monday,heavy_push,2.5,162635.4054020534,163578.35777205913,942.952370005718,0.5797952590179434,29392.13,73480.325,44088.19499999999,-3465.8671299942816,-0.07861213483551055,141078.41703545093,184192.3937686559,43113.97673320497,0.26509588503574766,0.42000000000000004,0.29708430434541433,0.001915093649444817,0.20372491004271165,High growth candidate,Year-end seasonal opportunity,True
2024-12-24,Tuesday,heavy_push,2.5,159663.5279206002,160185.74556972992,522.2176491297141,0.32707385082296947,29392.13,73480.325,44088.19499999999,-3886.6018508702855,-0.08815515924093255,138106.53955399772,181220.51628720268,43113.97673320497,0.27003021475665573,0.42000000000000004,-0.16312225982622974,-0.16312225982622974,-0.08156112991311487,Balanced candidate,Year-end seasonal opportunity,True
2024-12-25,Wednesday,heavy_push,2.5,164271.0626796177,165223.4984546617,952.4357750439958,0.579795223521234,29392.13,73480.325,44088.19499999999,-3456.383724956004,-0.07839703405766565,142714.0743130152,185828.05104622018,43113.97673320497,0.2624563086761746,0.42000000000000004,0.35995306490844003,0.060089273552961786,0.2364031155139328,High growth candidate,Year-end seasonal opportunity,True
2024-12-28,Saturday,heavy_push,2.5,162991.44380732463,163936.4604584317,945.0166511070856,0.5797952512306157,29392.13,73480.325,44088.19499999999,-3463.802848892914,-0.07856531320669659,141434.45544072214,184548.4321739271,43113.97673320497,0.2645168097545712,0.42000000000000004,0.3108662863657329,0.014675192295870963,0.2108866481971884,High growth candidate,Strong Saturday pattern,True
2024-12-31,Tuesday,heavy_push,2.5,159527.610516713,160452.54415010574,924.9336333927349,0.5797953284681299,29392.13,73480.325,44088.19499999999,-3483.8858666072647,-0.07902083237037183,137970.62215011052,181084.59888331548,43113.97673320497,0.2702602802960438,0.42000000000000004,0.1744201062839087,-0.11182926965527619,0.14002950812702608,High growth candidate,Year-end seasonal opportunity,True
2025-01-03,Friday,heavy_push,2.5,160599.81734446387,161530.96754398683,931.1501995229628,0.5797953042037262,29392.13,73480.325,44088.19499999999,-3477.669300477037,-0.07887982940732859,139042.82897786138,182156.80571106635,43113.97673320497,0.2684559512339394,0.27,0.21722633800128122,-0.07210043131712748,0.16224797685897413,High growth candidate,,True
2025-01-04,Saturday,heavy_push,2.5,160312.74442019092,161242.2301947431,929.4857745521876,0.5797953106684646,29392.13,73480.325,44088.19499999999,-3479.333725447812,-0.07891758157592554,138755.75605358844,181869.7327867934,43113.97673320497,0.2689366768009424,0.27,0.20581634316339056,-0.08268648407091757,0.156324676657782,High growth candidate,Strong Saturday pattern,True
